Order_ID,Supplier_Name,Product_Name,Order_Quantity,Order_Date,Expected_Delivery_Date,Actual_Delivery_Date,Unit_Cost,Total_Cost,Currency,Shipment_Method,Shipment_Status,Warehouse_Location,Inventory_Level,Reorder_Level,Lead_Time_Days,Delay_Days,Quality_Check,Returned_Quantity,Supplier_Rating,Payment_Terms,Payment_Status,Order_Priority,Currency_Conversion_Rate,Supplier_Contact
ORD100915,Acme Corp.,Industrial Paint,100,2024.03.10,4/15/2024,1/24/2024,218.91,21891,EUR,Rail,In Transit,Houston,10,10,6,2,Passed,2,3,Net 60,Paid,High,1,-1503
ORD100916,Nova Supply Co.,Copper Wire,167,1/15/2024,4/15/2024,26/02/2024,148.29,43070.6,USD,Sea,In Transit,Houston,20,5,6,0,Failed,0,3,COD,Paid,Medium,0.85,-1210
ORD100917,Sunrise Traders,Industrial Paint,200,1/15/2024,4/15/2024,2024.03.22,250.22,43070.6,EUR,Sea,Delivered,Chicago,100,10,5,2,Passed,0,3,Net 30,Unpaid,Medium,0.86,-1788
ORD100918,Blue Ocean Ltd.,Packaging Boxes,167,1/15/2024,2024.03.20,2024.03.22,382.16,43070.6,USD,Road,shipped,Miami,50,20,7,5,Passed,0,3,COD,Paid,Medium,0.85,-1503
ORD100919,Global Supplies Inc.,Plastic Sheets,167,1/15/2024,2024.03.20,1/24/2024,71.35,43070.6,USD,Sea,Shipped,New York,20,10,5,2,Failed,1,2,COD,Pending,High,1,-1210
ORD100920,Sunrise Traders,Industrial Paint,200,1/15/2024,2024.03.20,1/24/2024,250.22,43070.6,USD,Rail,Delayed,New York,100,5,3,2,Failed,1,1,COD,Paid,Medium,0.75,-1788
ORD100921,Acme Corp.,Copper Wire,167,1/15/2024,4/15/2024,1/24/2024,250.22,43070.6,USD,Road,Cancelled,Houston,20,15,3,5,Passed,2,3,Net 30,Pending,High,0.85,-1788
ORD100922,Nova Supply Co.,Industrial Paint,100,15/02/2024,1/25/2024,2024.03.22,250.22,43070.6,EUR,Road,In Transit,Miami,10,10,6,1,Passed,2,2,COD,Unpaid,High,0.86,-1788
ORD100923,Nova Supply Co.,Packaging Boxes,100,2024.03.10,2024.03.20,1/24/2024,250.22,43070.6,EUR,Sea,shipped,Los Angeles,50,10,10,2,Passed,2,2,COD,Paid,Medium,0.85,-1503
ORD100924,Blue Ocean Ltd.,Industrial Paint,10,4/5/2024,1/25/2024,4/18/2024,213.47,2134.7,USD,Air,Cancelled,Miami,0,20,10,2,Passed,0,3,Net 30,Unpaid,Medium,0.75,-1788
ORD100925,Acme Corp.,Industrial Paint,500,1/15/2024,25/02/2024,2024.03.22,250.22,43070.6,USD,Road,In Transit,Los Angeles,0,15,7,0,Passed,1,4,COD,Paid,Low,0.75,-1503
ORD100926,Nova Supply Co.,Steel Rods,10,4/5/2024,25/02/2024,1/24/2024,135.44,1354.4,EUR,Road,Delayed,Los Angeles,50,10,6,0,Failed,2,3,COD,Unpaid,High,0.75,-1788
ORD100927,Acme Corp.,Copper Wire,167,4/5/2024,2024.03.20,26/02/2024,250.22,43070.6,EUR,Sea,shipped,New York,50,10,6,2,Passed,0,5,Net 30,Pending,Medium,0.86,-1503
ORD100928,Acme Corp.,Rubber Tires,10,1/15/2024,1/25/2024,4/18/2024,317.29,3172.9,USD,Rail,Shipped,Miami,50,10,7,0,Failed,1,1,COD,Paid,Medium,1,-1210
ORD100929,Acme Corp.,Industrial Paint,200,4/5/2024,2024.03.20,4/18/2024,250.22,43070.6,USD,Sea,shipped,Miami,36,20,10,5,Failed,1,4,COD,Paid,Medium,0.75,-1503
ORD100930,Nova Supply Co.,Plastic Sheets,10,15/02/2024,2024.03.20,1/24/2024,70.97,709.7,USD,Air,In Transit,New York,0,20,7,2,Passed,1,3,COD,Unpaid,Medium,0.85,-1210
ORD100931,Acme Corp.,Copper Wire,167,4/5/2024,4/15/2024,1/24/2024,250.22,43070.6,USD,Sea,Pending,Chicago,100,5,5,5,Failed,1,3,COD,Unpaid,High,0.85,-1503
ORD100932,Acme Corp.,Industrial Paint,100,1/15/2024,2024.03.20,1/24/2024,492.22,49222,EUR,Road,Delivered,Miami,10,20,10,2,Failed,1,1,Net 30,Paid,High,1,-1503
ORD100933,Nova Supply Co.,Electronic Components,200,1/15/2024,1/25/2024,1/24/2024,250.22,43070.6,EUR,Sea,Shipped,Miami,100,10,5,2,Passed,2,3,Net 60,Pending,High,0.75,-1503
ORD100934,Prime Logistics,Electronic Components,10,2024.03.10,,2024.03.22,87.08,870.8,EUR,Sea,Cancelled,New York,100,5,7,2,Passed,0,3,Net 60,Unpaid,High,0.75,-1210
ORD100935,Sunrise Traders,Rubber Tires,200,1/15/2024,25/02/2024,1/24/2024,250.22,43070.6,EUR,Rail,shipped,New York,10,10,10,2,Passed,1,3,COD,Paid,High,0.85,-1210
ORD100936,Nova Supply Co.,Electronic Components,200,4/5/2024,4/15/2024,4/18/2024,250.22,43070.6,EUR,Sea,Delivered,New York,36,15,6,1,Passed,0,2,Net 30,Pending,Low,0.75,-1210
ORD100937,Prime Logistics,Rubber Tires,167,1/15/2024,4/15/2024,26/02/2024,250.22,43070.6,EUR,Air,Delivered,Chicago,0,15,6,5,Failed,1,5,COD,Paid,Low,1,-1503
ORD100938,Nova Supply Co.,Rubber Tires,50,1/15/2024,2024.03.20,1/24/2024,250.22,43070.6,USD,Sea,Delayed,Los Angeles,0,5,3,2,Passed,0,4,COD,Pending,Low,0.86,-1210
ORD100939,Prime Logistics,Rubber Tires,200,15/02/2024,1/25/2024,1/24/2024,288.89,57778,USD,Air,Delayed,Los Angeles,36,10,3,2,Failed,1,1,COD,Pending,High,0.85,-1210
ORD100940,Nova Supply Co.,Rubber Tires,200,15/02/2024,4/15/2024,4/18/2024,250.22,43070.6,USD,Rail,Delayed,Houston,36,20,3,2,Passed,2,3,COD,Paid,High,0.75,-1788
ORD100941,Acme Corp.,Rubber Tires,10,15/02/2024,25/02/2024,2024.03.22,250.22,43070.6,USD,Rail,In Transit,New York,20,20,10,5,Passed,1,5,COD,Paid,Medium,1,-1788
ORD100942,Nova Supply Co.,Electronic Components,10,2024.03.10,4/15/2024,4/18/2024,326.23,3262.3,USD,Sea,Pending,Chicago,100,5,6,5,Passed,0,3,COD,Paid,High,0.85,-1210
ORD100943,Nova Supply Co.,Packaging Boxes,167,2024.03.10,4/15/2024,1/24/2024,415.13,43070.6,EUR,Rail,Cancelled,Miami,50,10,7,2,Passed,1,4,COD,Paid,Medium,0.75,-1210
ORD100944,Sunrise Traders,Industrial Paint,10,2024.03.10,1/25/2024,4/18/2024,104.4,1044,USD,Rail,Shipped,Miami,50,10,5,5,Failed,1,1,Net 30,Paid,Medium,0.85,-1503
ORD100945,Prime Logistics,Copper Wire,167,1/15/2024,2024.03.20,26/02/2024,6.98,43070.6,USD,Air,Delayed,New York,36,10,5,5,Passed,1,2,COD,Pending,High,0.75,-1788
ORD100946,Prime Logistics,Electronic Components,167,2024.03.10,1/25/2024,4/18/2024,250.22,43070.6,USD,Rail,In Transit,New York,50,10,6,1,Failed,1,1,COD,Pending,High,0.85,-1210
ORD100947,Blue Ocean Ltd.,Electronic Components,10,1/15/2024,1/25/2024,2024.03.22,450.16,4501.6,USD,Rail,Delayed,Miami,36,10,10,2,Passed,2,5,COD,Paid,High,0.75,-1503
ORD100948,Global Supplies Inc.,Copper Wire,10,1/15/2024,25/02/2024,2024.03.22,437.13,4371.3,EUR,Road,Delayed,Miami,20,20,6,1,Failed,1,4,Net 60,Pending,High,0.75,-1210
ORD100949,Acme Corp.,Industrial Paint,500,4/5/2024,4/15/2024,1/24/2024,299.31,149655,USD,Road,shipped,Miami,10,10,3,2,Passed,1,3,COD,Unpaid,High,0.85,-1210
ORD100950,Sunrise Traders,Industrial Paint,50,15/02/2024,2024.03.20,1/24/2024,300.86,15043,USD,Road,Delivered,New York,20,10,3,2,Failed,0,1,Net 30,Paid,High,0.86,-1210
ORD100951,Nova Supply Co.,Electronic Components,167,1/15/2024,25/02/2024,1/24/2024,333.02,43070.6,USD,Air,In Transit,Chicago,0,15,7,1,Failed,1,1,COD,Unpaid,Low,0.86,-1503
ORD100952,Sunrise Traders,Electronic Components,500,1/15/2024,4/15/2024,1/24/2024,250.22,43070.6,USD,Sea,Pending,Chicago,0,20,10,2,Passed,2,2,COD,Paid,Low,0.75,-1503
ORD100953,Global Supplies Inc.,Industrial Paint,10,1/15/2024,2024.03.20,1/24/2024,250.22,43070.6,USD,Rail,Cancelled,New York,36,15,10,2,Passed,2,5,COD,Pending,Medium,0.75,-1788
ORD100954,Prime Logistics,Copper Wire,100,1/15/2024,2024.03.20,2024.03.22,210.26,21026,EUR,Sea,Cancelled,Los Angeles,20,20,5,2,Failed,0,5,COD,Paid,High,0.85,-1503
ORD100955,Nova Supply Co.,Steel Rods,100,15/02/2024,25/02/2024,2024.03.22,192.49,19249,USD,Rail,Cancelled,Houston,10,20,5,1,Failed,1,3,COD,Paid,Low,0.85,-1788
ORD100956,Nova Supply Co.,Copper Wire,10,1/15/2024,1/25/2024,4/18/2024,260.18,2601.8,EUR,Air,Shipped,Miami,0,10,6,0,Failed,0,4,Net 60,Pending,Low,0.86,-1210
ORD100957,Nova Supply Co.,Plastic Sheets,10,15/02/2024,25/02/2024,26/02/2024,24.91,249.1,USD,Sea,Delayed,New York,0,15,7,2,Failed,1,4,Net 60,Paid,Low,0.85,-1503
ORD100958,Global Supplies Inc.,Rubber Tires,167,2024.03.10,4/15/2024,1/24/2024,84.39,43070.6,USD,Sea,Delayed,Chicago,0,10,3,5,Passed,0,2,COD,Pending,Medium,0.86,-1210
ORD100959,Global Supplies Inc.,Plastic Sheets,200,15/02/2024,,1/24/2024,250.22,43070.6,EUR,Road,Cancelled,New York,10,20,5,5,Passed,2,3,COD,Paid,Medium,1,-1788
ORD100960,Nova Supply Co.,Electronic Components,200,2024.03.10,4/15/2024,2024.03.22,250.22,43070.6,USD,Road,In Transit,New York,36,10,6,0,Failed,1,1,COD,Pending,Medium,0.85,-1788
ORD100961,Prime Logistics,Copper Wire,200,15/02/2024,,26/02/2024,302.17,60434,EUR,Sea,Delayed,Houston,36,10,7,0,Passed,1,1,Net 60,Unpaid,Medium,0.85,-1788
ORD100962,Acme Corp.,Electronic Components,50,4/5/2024,,2024.03.22,250.22,43070.6,EUR,Sea,Shipped,Los Angeles,50,5,6,2,Passed,2,3,Net 30,Unpaid,Low,0.86,-1788
ORD100963,Blue Ocean Ltd.,Electronic Components,50,2024.03.10,,1/24/2024,195.56,9778,EUR,Air,Delayed,Miami,20,20,7,0,Passed,1,5,COD,Paid,High,0.75,-1503
ORD100964,Prime Logistics,Plastic Sheets,500,15/02/2024,1/25/2024,2024.03.22,145.41,72705,EUR,Sea,Cancelled,Chicago,100,10,3,5,Failed,2,3,Net 60,Unpaid,Low,0.75,-1503
ORD100965,Nova Supply Co.,Electronic Components,50,1/15/2024,1/25/2024,1/24/2024,178.8,8940,EUR,Rail,Delayed,New York,20,5,10,5,Passed,1,1,COD,Paid,High,0.86,-1788
ORD100966,Nova Supply Co.,Steel Rods,100,1/15/2024,4/15/2024,2024.03.22,250.22,43070.6,EUR,Sea,Delayed,New York,20,10,7,0,Failed,1,1,COD,Paid,Low,0.85,-1503
ORD100967,Sunrise Traders,Steel Rods,50,1/15/2024,,1/24/2024,250.22,43070.6,EUR,Air,Shipped,Miami,50,20,10,2,Passed,2,5,Net 30,Paid,Medium,0.75,-1210
ORD100968,Prime Logistics,Steel Rods,50,4/5/2024,,26/02/2024,283.85,14192.5,USD,Sea,shipped,Los Angeles,20,5,10,1,Passed,0,3,Net 60,Paid,Medium,0.86,-1210
ORD100969,Prime Logistics,Industrial Paint,100,1/15/2024,,1/24/2024,250.22,43070.6,USD,Road,Delivered,Houston,36,20,6,0,Failed,1,5,Net 30,Unpaid,Medium,0.86,-1503
ORD100970,Prime Logistics,Packaging Boxes,167,15/02/2024,2024.03.20,4/18/2024,250.22,43070.6,USD,Air,Shipped,New York,100,10,7,2,Failed,1,1,Net 60,Paid,Medium,0.85,-1210
ORD100971,Acme Corp.,Electronic Components,10,2024.03.10,4/15/2024,2024.03.22,468.51,4685.1,USD,Road,Delayed,Houston,20,15,3,2,Failed,1,4,COD,Paid,Low,0.75,-1210
ORD100972,Acme Corp.,Copper Wire,100,15/02/2024,,1/24/2024,250.22,43070.6,USD,Sea,Cancelled,Miami,10,20,7,2,Failed,1,3,COD,Unpaid,Medium,0.85,-1788
ORD100973,Blue Ocean Ltd.,Industrial Paint,50,1/15/2024,25/02/2024,26/02/2024,108.65,5432.5,USD,Air,Delayed,New York,10,5,7,2,Passed,2,4,Net 30,Paid,Low,0.85,-1503
ORD100974,Nova Supply Co.,Copper Wire,167,1/15/2024,,1/24/2024,250.22,43070.6,USD,Sea,Pending,New York,100,20,5,5,Failed,0,1,Net 60,Pending,Medium,0.86,-1788
ORD100975,Nova Supply Co.,Industrial Paint,500,15/02/2024,2024.03.20,4/18/2024,132.24,66120,USD,Rail,Delayed,New York,36,15,10,5,Failed,2,2,Net 30,Paid,High,0.85,-1503
ORD100976,Acme Corp.,Copper Wire,100,2024.03.10,2024.03.20,1/24/2024,250.22,43070.6,USD,Road,Shipped,New York,50,15,5,2,Passed,0,5,COD,Paid,Low,1,-1788
ORD100977,Blue Ocean Ltd.,Rubber Tires,100,1/15/2024,1/25/2024,26/02/2024,250.22,43070.6,USD,Sea,Pending,Los Angeles,10,10,3,1,Failed,0,4,Net 60,Pending,High,0.75,-1788
ORD100978,Nova Supply Co.,Copper Wire,500,1/15/2024,,4/18/2024,250.22,43070.6,EUR,Road,shipped,New York,20,15,7,2,Passed,1,2,COD,Unpaid,Low,0.85,-1210
ORD100979,Nova Supply Co.,Industrial Paint,50,1/15/2024,1/25/2024,2024.03.22,250.22,43070.6,USD,Air,shipped,Houston,0,20,10,2,Passed,2,3,COD,Unpaid,High,1,-1210
ORD100980,Sunrise Traders,Industrial Paint,200,1/15/2024,25/02/2024,1/24/2024,168.12,33624,EUR,Sea,Delayed,Miami,20,10,6,2,Passed,1,3,Net 60,Unpaid,Medium,1,-1788
ORD100981,Nova Supply Co.,Steel Rods,200,1/15/2024,1/25/2024,26/02/2024,385.8,77160,USD,Rail,Cancelled,Houston,0,10,5,2,Passed,0,3,COD,Pending,High,0.75,-1210
ORD100982,Prime Logistics,Industrial Paint,50,1/15/2024,,2024.03.22,250.22,43070.6,USD,Rail,Delayed,Houston,100,10,7,5,Passed,1,4,COD,Unpaid,High,0.85,-1788
ORD100983,Blue Ocean Ltd.,Industrial Paint,200,15/02/2024,2024.03.20,2024.03.22,250.22,43070.6,USD,Road,In Transit,Chicago,0,20,10,1,Passed,0,5,COD,Paid,Medium,0.75,-1503
ORD100984,Sunrise Traders,Industrial Paint,100,4/5/2024,,2024.03.22,364.5,36450,USD,Sea,Shipped,Chicago,50,10,3,1,Failed,1,2,COD,Paid,High,1,-1503
ORD100985,Global Supplies Inc.,Rubber Tires,100,15/02/2024,2024.03.20,26/02/2024,250.22,43070.6,EUR,Sea,Shipped,New York,50,10,10,2,Passed,1,3,COD,Paid,High,0.75,-1503
ORD100986,Prime Logistics,Steel Rods,100,2024.03.10,,1/24/2024,250.22,43070.6,USD,Sea,Pending,Los Angeles,20,5,3,2,Failed,1,1,Net 60,Paid,Low,0.75,-1503
ORD100987,Blue Ocean Ltd.,Electronic Components,10,2024.03.10,25/02/2024,26/02/2024,250.22,43070.6,USD,Sea,Pending,Chicago,0,10,5,5,Failed,2,5,COD,Paid,Medium,0.85,-1210
ORD100988,Acme Corp.,Steel Rods,167,1/15/2024,25/02/2024,1/24/2024,250.22,43070.6,EUR,Sea,Delivered,Houston,20,10,6,2,Passed,0,3,Net 60,Paid,Low,0.85,-1210
ORD100989,Sunrise Traders,Rubber Tires,10,15/02/2024,,2024.03.22,409.82,4098.2,EUR,Rail,shipped,Houston,0,10,10,2,Passed,1,1,Net 60,Pending,Low,0.75,-1210
ORD100990,Blue Ocean Ltd.,Electronic Components,10,15/02/2024,1/25/2024,1/24/2024,400.01,4000.1,USD,Road,shipped,New York,50,5,10,1,Passed,0,5,Net 30,Paid,High,0.86,-1210
ORD100991,Prime Logistics,Industrial Paint,100,4/5/2024,2024.03.20,1/24/2024,250.22,43070.6,USD,Air,shipped,New York,50,5,6,2,Passed,0,4,Net 60,Paid,Medium,0.86,-1788
ORD100992,Acme Corp.,Packaging Boxes,50,1/15/2024,25/02/2024,2024.03.22,137.16,6858,EUR,Air,Delivered,New York,100,20,3,2,Passed,0,3,Net 60,Unpaid,High,1,-1503
ORD100993,Blue Ocean Ltd.,Electronic Components,50,1/15/2024,2024.03.20,1/24/2024,250.22,43070.6,USD,Rail,Shipped,Houston,50,10,5,1,Passed,1,2,COD,Paid,Low,0.86,-1788
ORD100994,Global Supplies Inc.,Packaging Boxes,200,1/15/2024,1/25/2024,26/02/2024,250.22,43070.6,EUR,Road,Pending,Miami,10,20,7,1,Passed,0,5,COD,Paid,Medium,0.86,-1210
ORD100995,Nova Supply Co.,Packaging Boxes,200,2024.03.10,2024.03.20,2024.03.22,250.22,43070.6,USD,Rail,In Transit,Houston,0,15,7,2,Failed,1,3,Net 60,Pending,Low,0.85,-1210
ORD100996,Acme Corp.,Rubber Tires,10,4/5/2024,2024.03.20,26/02/2024,458.78,4587.8,EUR,Rail,shipped,Miami,50,15,10,2,Failed,2,5,Net 60,Paid,Low,0.85,-1788
ORD100997,Sunrise Traders,Industrial Paint,500,1/15/2024,2024.03.20,1/24/2024,250.22,43070.6,USD,Sea,shipped,New York,36,20,7,2,Passed,0,3,Net 30,Pending,High,0.85,-1503
ORD100998,Acme Corp.,Plastic Sheets,50,2024.03.10,,1/24/2024,250.22,43070.6,USD,Sea,In Transit,New York,100,10,7,0,Passed,1,4,Net 60,Paid,High,0.75,-1210
ORD100999,Acme Corp.,Industrial Paint,500,4/5/2024,25/02/2024,4/18/2024,223.83,111915,USD,Road,Delivered,Houston,100,10,5,0,Failed,2,2,COD,Pending,Medium,0.86,-1788
